spliced	intron	gene_name
ENSMUSG00000039396.12	ENSMUSG00000039396.12-I	Neil3
ENSMUSG00000119435.1	ENSMUSG00000119435.1-I	AC108413.1
ENSMUSG00000110403.2	ENSMUSG00000110403.2-I	Gm45553
ENSMUSG00000054408.10	ENSMUSG00000054408.10-I	Spcs3
ENSMUSG00000089708.2	ENSMUSG00000089708.2-I	5330439A09Rik
ENSMUSG00000039375.17	ENSMUSG00000039375.17-I	Wdr17
ENSMUSG00000109736.2	ENSMUSG00000109736.2-I	Gm8734
ENSMUSG00000046258.5	ENSMUSG00000046258.5-I	Adam29
ENSMUSG00000110164.2	ENSMUSG00000110164.2-I	Gm7351
ENSMUSG00000109662.2	ENSMUSG00000109662.2-I	Gm45366
ENSMUSG00000110310.2	ENSMUSG00000110310.2-I	4930518J21Rik
ENSMUSG00000077585.3	ENSMUSG00000077585.3-I	Gm24375
ENSMUSG00000038215.16	ENSMUSG00000038215.16-I	Cep44
ENSMUSG00000110000.2	ENSMUSG00000110000.2-I	Gm33501
ENSMUSG00000100510.8	ENSMUSG00000100510.8-I	Hand2os1
ENSMUSG00000110327.2	ENSMUSG00000110327.2-I	Gm17994
ENSMUSG00000109697.2	ENSMUSG00000109697.2-I	Gm34030
ENSMUSG00000031609.4	ENSMUSG00000031609.4-I	Sap30
ENSMUSG00000109899.2	ENSMUSG00000109899.2-I	Gm6012
ENSMUSG00000031608.14	ENSMUSG00000031608.14-I	Galnt7
ENSMUSG00000110405.2	ENSMUSG00000110405.2-I	Gm45534
ENSMUSG00000109852.2	ENSMUSG00000109852.2-I	Gm45360
ENSMUSG00000110238.2	ENSMUSG00000110238.2-I	Gm19269
ENSMUSG00000109585.2	ENSMUSG00000109585.2-I	Gm45358
ENSMUSG00000110289.2	ENSMUSG00000110289.2-I	4930412F12Rik
ENSMUSG00000096914.4	ENSMUSG00000096914.4-I	Galntl6
ENSMUSG00000110227.2	ENSMUSG00000110227.2-I	Gm45634
ENSMUSG00000109791.2	ENSMUSG00000109791.2-I	Gm45636
ENSMUSG00000085254.2	ENSMUSG00000085254.2-I	Gm15881
ENSMUSG00000109746.2	ENSMUSG00000109746.2-I	Gm7499
ENSMUSG00000070023.6	ENSMUSG00000070023.6-I	Gm10283
ENSMUSG00000109930.2	ENSMUSG00000109930.2-I	Gm34730
ENSMUSG00000088040.3	ENSMUSG00000088040.3-I	Gm23329
ENSMUSG00000004319.16	ENSMUSG00000004319.16-I	Clcn3
ENSMUSG00000080956.2	ENSMUSG00000080956.2-I	Gm16179
ENSMUSG00000086681.2	ENSMUSG00000086681.2-I	Gm16178
ENSMUSG00000099419.2	ENSMUSG00000099419.2-I	1700001D01Rik
ENSMUSG00000056943.3	ENSMUSG00000056943.3-I	Gm10015
ENSMUSG00000109610.2	ENSMUSG00000109610.2-I	Gm7432
ENSMUSG00000058056.17	ENSMUSG00000058056.17-I	Palld
ENSMUSG00000110131.2	ENSMUSG00000110131.2-I	Gm18066
ENSMUSG00000109729.2	ENSMUSG00000109729.2-I	Gm45418
ENSMUSG00000031635.15	ENSMUSG00000031635.15-I	Anxa10
ENSMUSG00000110252.2	ENSMUSG00000110252.2-I	Gm2961
ENSMUSG00000109687.2	ENSMUSG00000109687.2-I	Hspd1-ps2
ENSMUSG00000109740.2	ENSMUSG00000109740.2-I	Gm7561
ENSMUSG00000109767.2	ENSMUSG00000109767.2-I	Gm45460
ENSMUSG00000109994.2	ENSMUSG00000109994.2-I	Gm45459
ENSMUSG00000088419.3	ENSMUSG00000088419.3-I	Gm24236
ENSMUSG00000109825.2	ENSMUSG00000109825.2-I	Gm45589
ENSMUSG00000094443.3	ENSMUSG00000094443.3-I	Sgo2b
ENSMUSG00000110305.2	ENSMUSG00000110305.2-I	Gm45513
ENSMUSG00000053626.6	ENSMUSG00000053626.6-I	Tll1
ENSMUSG00000109579.2	ENSMUSG00000109579.2-I	Gm35521
ENSMUSG00000076042.3	ENSMUSG00000076042.3-I	Mir710
ENSMUSG00000037852.9	ENSMUSG00000037852.9-I	Cpe
ENSMUSG00000110368.2	ENSMUSG00000110368.2-I	Gm45518
ENSMUSG00000031604.11	ENSMUSG00000031604.11-I	Msmo1
ENSMUSG00000031605.9	ENSMUSG00000031605.9-I	Klhl2
ENSMUSG00000109879.2	ENSMUSG00000109879.2-I	Gm10997
ENSMUSG00000109613.2	ENSMUSG00000109613.2-I	Gm45405
ENSMUSG00000110378.2	ENSMUSG00000110378.2-I	Gm45242
ENSMUSG00000071089.4	ENSMUSG00000071089.4-I	Trim75
ENSMUSG00000053490.9	ENSMUSG00000053490.9-I	Trim60
ENSMUSG00000109718.2	ENSMUSG00000109718.2-I	Trim61
ENSMUSG00000109805.2	ENSMUSG00000109805.2-I	Gm45886
ENSMUSG00000079042.11	ENSMUSG00000079042.11-I	Apela
ENSMUSG00000074300.5	ENSMUSG00000074300.5-I	Smim31
ENSMUSG00000109711.2	ENSMUSG00000109711.2-I	Gm45445
ENSMUSG00000109620.2	ENSMUSG00000109620.2-I	Gm48810
ENSMUSG00000109935.2	ENSMUSG00000109935.2-I	Gm7619
ENSMUSG00000110226.2	ENSMUSG00000110226.2-I	Gm7624
ENSMUSG00000064763.3	ENSMUSG00000064763.3-I	Gm23515
ENSMUSG00000083905.2	ENSMUSG00000083905.2-I	Gm15355
ENSMUSG00000119461.1	ENSMUSG00000119461.1-I	AC139159.1
ENSMUSG00000086156.2	ENSMUSG00000086156.2-I	Gm15354
ENSMUSG00000085109.2	ENSMUSG00000085109.2-I	Gm15356
ENSMUSG00000025591.7	ENSMUSG00000025591.7-I	Tma16
ENSMUSG00000085082.2	ENSMUSG00000085082.2-I	Gm16330
ENSMUSG00000044014.10	ENSMUSG00000044014.10-I	Npy5r
ENSMUSG00000077485.3	ENSMUSG00000077485.3-I	Gm25275
ENSMUSG00000110583.2	ENSMUSG00000110583.2-I	Gm7639
ENSMUSG00000080437.3	ENSMUSG00000080437.3-I	Gm24274
ENSMUSG00000089380.3	ENSMUSG00000089380.3-I	Gm24677
ENSMUSG00000074292.5	ENSMUSG00000074292.5-I	Gm10660
ENSMUSG00000030735.7	ENSMUSG00000030735.7-I	Gm9755
ENSMUSG00000110452.2	ENSMUSG00000110452.2-I	Gm36247
ENSMUSG00000104757.3	ENSMUSG00000104757.3-I	Gm44391
ENSMUSG00000030465.20	ENSMUSG00000030465.20-I	Psd3
ENSMUSG00000110650.2	ENSMUSG00000110650.2-I	Gm19170
ENSMUSG00000036356.16	ENSMUSG00000036356.16-I	Csgalnact1
ENSMUSG00000110594.2	ENSMUSG00000110594.2-I	Gm33103
ENSMUSG00000036330.13	ENSMUSG00000036330.13-I	Slc18a1
ENSMUSG00000036306.14	ENSMUSG00000036306.14-I	Lzts1
ENSMUSG00000110538.2	ENSMUSG00000110538.2-I	Gm33178
ENSMUSG00000110657.2	ENSMUSG00000110657.2-I	Gm7684
ENSMUSG00000110444.3	ENSMUSG00000110444.3-I	Gm10033
ENSMUSG00000107280.2	ENSMUSG00000107280.2-I	Gm9495
ENSMUSG00000106683.2	ENSMUSG00000106683.2-I	Gm43263
ENSMUSG00000106824.2	ENSMUSG00000106824.2-I	Gm7697
ENSMUSG00000111594.2	ENSMUSG00000111594.2-I	Gm3365
ENSMUSG00000060427.16	ENSMUSG00000060427.16-I	Zfp868
ENSMUSG00000054648.9	ENSMUSG00000054648.9-I	Zfp869
ENSMUSG00000092260.8	ENSMUSG00000092260.8-I	Zfp963
ENSMUSG00000092544.9	ENSMUSG00000092544.9-I	Gm20422
ENSMUSG00000043090.19	ENSMUSG00000043090.19-I	Zfp866
ENSMUSG00000044006.9	ENSMUSG00000044006.9-I	Cilp2
ENSMUSG00000048967.17	ENSMUSG00000048967.17-I	Yjefn3
ENSMUSG00000036199.10	ENSMUSG00000036199.10-I	Ndufa13
ENSMUSG00000036180.16	ENSMUSG00000036180.16-I	Gatad2a
ENSMUSG00000110545.2	ENSMUSG00000110545.2-I	Gm7730
ENSMUSG00000031858.17	ENSMUSG00000031858.17-I	Mau2
ENSMUSG00000002341.9	ENSMUSG00000002341.9-I	Ncan
ENSMUSG00000099042.3	ENSMUSG00000099042.3-I	Mir7066
ENSMUSG00000089114.3	ENSMUSG00000089114.3-I	Gm25906
ENSMUSG00000036120.11	ENSMUSG00000036120.11-I	Rfxank
ENSMUSG00000002346.17	ENSMUSG00000002346.17-I	Slc25a42
ENSMUSG00000002343.12	ENSMUSG00000002343.12-I	Armc6
ENSMUSG00000057788.14	ENSMUSG00000057788.14-I	Ddx49
ENSMUSG00000058301.9	ENSMUSG00000058301.9-I	Upf1
ENSMUSG00000003575.14	ENSMUSG00000003575.14-I	Crtc1
ENSMUSG00000055707.14	ENSMUSG00000055707.14-I	Klhl26
ENSMUSG00000035964.9	ENSMUSG00000035964.9-I	Tmem59l
ENSMUSG00000058833.12	ENSMUSG00000058833.12-I	Rex1bd
ENSMUSG00000090137.9	ENSMUSG00000090137.9-I	Uba52
ENSMUSG00000055553.17	ENSMUSG00000055553.17-I	Kxd1
ENSMUSG00000070003.8	ENSMUSG00000070003.8-I	Ssbp4
ENSMUSG00000038508.8	ENSMUSG00000038508.8-I	Gdf15
ENSMUSG00000056204.9	ENSMUSG00000056204.9-I	Pgpep1
ENSMUSG00000080058.3	ENSMUSG00000080058.3-I	Gm11175
ENSMUSG00000035559.10	ENSMUSG00000035559.10-I	Mpv17l2
ENSMUSG00000031838.11	ENSMUSG00000031838.11-I	Ifi30
ENSMUSG00000031834.16	ENSMUSG00000031834.16-I	Pik3r2
ENSMUSG00000031833.11	ENSMUSG00000031833.11-I	Mast3
ENSMUSG00000002910.12	ENSMUSG00000002910.12-I	Arrdc2
ENSMUSG00000002908.18	ENSMUSG00000002908.18-I	Kcnn1
ENSMUSG00000007721.7	ENSMUSG00000007721.7-I	Ccdc124
ENSMUSG00000000792.3	ENSMUSG00000000792.3-I	Slc5a5
ENSMUSG00000045128.10	ENSMUSG00000045128.10-I	Rpl18a
ENSMUSG00000098710.3	ENSMUSG00000098710.3-I	Mir7067
ENSMUSG00000077563.3	ENSMUSG00000077563.3-I	Snora68
ENSMUSG00000101854.3	ENSMUSG00000101854.3-I	1700026F02Rik
ENSMUSG00000035439.14	ENSMUSG00000035439.14-I	Haus8
ENSMUSG00000002393.15	ENSMUSG00000002393.15-I	Nr2f6
ENSMUSG00000034911.9	ENSMUSG00000034911.9-I	Ushbp1
ENSMUSG00000007950.10	ENSMUSG00000007950.10-I	Abhd8
ENSMUSG00000034863.10	ENSMUSG00000034863.10-I	Ano8
ENSMUSG00000034845.7	ENSMUSG00000034845.7-I	Plvap
ENSMUSG00000108900.2	ENSMUSG00000108900.2-I	Ccdc194
ENSMUSG00000046718.9	ENSMUSG00000046718.9-I	Bst2
ENSMUSG00000043664.8	ENSMUSG00000043664.8-I	Tmem221
ENSMUSG00000034829.9	ENSMUSG00000034829.9-I	Nxnl1
ENSMUSG00000034799.17	ENSMUSG00000034799.17-I	Unc13a
ENSMUSG00000098976.3	ENSMUSG00000098976.3-I	Mir6769b
ENSMUSG00000031803.9	ENSMUSG00000031803.9-I	B3gnt3
ENSMUSG00000110569.2	ENSMUSG00000110569.2-I	Gm18860
ENSMUSG00000070000.14	ENSMUSG00000070000.14-I	Fcho1
ENSMUSG00000110462.2	ENSMUSG00000110462.2-I	Gm35572
ENSMUSG00000110685.2	ENSMUSG00000110685.2-I	Gm5373
ENSMUSG00000083718.3	ENSMUSG00000083718.3-I	Ccnb2-ps
ENSMUSG00000003484.5	ENSMUSG00000003484.5-I	Cyp4f18
ENSMUSG00000110643.2	ENSMUSG00000110643.2-I	Gm18924
ENSMUSG00000110522.2	ENSMUSG00000110522.2-I	Gm45735
ENSMUSG00000097472.2	ENSMUSG00000097472.2-I	Gm26586
ENSMUSG00000087502.2	ENSMUSG00000087502.2-I	Gm16091
ENSMUSG00000074240.6	ENSMUSG00000074240.6-I	Cib3
ENSMUSG00000079016.2	ENSMUSG00000079016.2-I	Gm11034
ENSMUSG00000110443.2	ENSMUSG00000110443.2-I	Gm39197
ENSMUSG00000070713.6	ENSMUSG00000070713.6-I	Gm10282
ENSMUSG00000006276.11	ENSMUSG00000006276.11-I	Eps15l1
ENSMUSG00000110558.2	ENSMUSG00000110558.2-I	Gm45779
ENSMUSG00000019732.15	ENSMUSG00000019732.15-I	Calr3
ENSMUSG00000083922.2	ENSMUSG00000083922.2-I	Gm3835
ENSMUSG00000052488.8	ENSMUSG00000052488.8-I	Cherp
ENSMUSG00000099079.3	ENSMUSG00000099079.3-I	Mir7068
ENSMUSG00000019731.14	ENSMUSG00000019731.14-I	Slc35e1
ENSMUSG00000045248.7	ENSMUSG00000045248.7-I	Med26
ENSMUSG00000044600.15	ENSMUSG00000044600.15-I	Smim7
ENSMUSG00000110696.2	ENSMUSG00000110696.2-I	Gm45706
ENSMUSG00000110585.2	ENSMUSG00000110585.2-I	Gm45704
ENSMUSG00000110563.2	ENSMUSG00000110563.2-I	Gm45791
ENSMUSG00000004383.19	ENSMUSG00000004383.19-I	Large1
ENSMUSG00000110450.2	ENSMUSG00000110450.2-I	Gm7943
ENSMUSG00000047657.7	ENSMUSG00000047657.7-I	Crry-ps
ENSMUSG00000110703.2	ENSMUSG00000110703.2-I	Gm45821
ENSMUSG00000079011.10	ENSMUSG00000079011.10-I	Gm11033
ENSMUSG00000110593.2	ENSMUSG00000110593.2-I	Gm45822
ENSMUSG00000110433.2	ENSMUSG00000110433.2-I	Gm45820
ENSMUSG00000110515.2	ENSMUSG00000110515.2-I	Gm9644
ENSMUSG00000110469.2	ENSMUSG00000110469.2-I	Gm10358
ENSMUSG00000119340.1	ENSMUSG00000119340.1-I	AC118474.1
ENSMUSG00000103054.2	ENSMUSG00000103054.2-I	Gm38270
ENSMUSG00000101431.2	ENSMUSG00000101431.2-I	Gm7901
ENSMUSG00000110485.2	ENSMUSG00000110485.2-I	Gm45740
ENSMUSG00000077537.3	ENSMUSG00000077537.3-I	Gm22544
ENSMUSG00000110553.2	ENSMUSG00000110553.2-I	Gm45742
ENSMUSG00000119876.1	ENSMUSG00000119876.1-I	AC116882.1
ENSMUSG00000110595.2	ENSMUSG00000110595.2-I	Gm7990
ENSMUSG00000074235.5	ENSMUSG00000074235.5-I	Gm10649
ENSMUSG00000087321.2	ENSMUSG00000087321.2-I	Gm5353
ENSMUSG00000089309.3	ENSMUSG00000089309.3-I	Gm24838
ENSMUSG00000037148.9	ENSMUSG00000037148.9-I	Arhgap10
ENSMUSG00000109873.2	ENSMUSG00000109873.2-I	Gm45407
ENSMUSG00000031617.17	ENSMUSG00000031617.17-I	Tmem184c
ENSMUSG00000031616.8	ENSMUSG00000031616.8-I	Ednra
ENSMUSG00000110328.2	ENSMUSG00000110328.2-I	Gm45574
ENSMUSG00000031688.5	ENSMUSG00000031688.5-I	Pou4f2
ENSMUSG00000110057.2	ENSMUSG00000110057.2-I	Gm2225
ENSMUSG00000037070.11	ENSMUSG00000037070.11-I	Rbmxl1
ENSMUSG00000112190.2	ENSMUSG00000112190.2-I	Gm47209
ENSMUSG00000109768.2	ENSMUSG00000109768.2-I	Gm45446
ENSMUSG00000031683.17	ENSMUSG00000031683.17-I	Lsm6
ENSMUSG00000069986.5	ENSMUSG00000069986.5-I	Gm8054
ENSMUSG00000110094.2	ENSMUSG00000110094.2-I	Gm45326
ENSMUSG00000119040.1	ENSMUSG00000119040.1-I	AC123597.1
ENSMUSG00000031682.6	ENSMUSG00000031682.6-I	1700011L22Rik
ENSMUSG00000037022.4	ENSMUSG00000037022.4-I	Mmaa
ENSMUSG00000031681.17	ENSMUSG00000031681.17-I	Smad1
ENSMUSG00000109851.2	ENSMUSG00000109851.2-I	Gm39288
ENSMUSG00000109591.2	ENSMUSG00000109591.2-I	Gm8077
ENSMUSG00000097975.2	ENSMUSG00000097975.2-I	Gm8079
ENSMUSG00000094594.3	ENSMUSG00000094594.3-I	Tpd52-ps
ENSMUSG00000058355.9	ENSMUSG00000058355.9-I	Abce1
ENSMUSG00000110202.2	ENSMUSG00000110202.2-I	Gm45435
ENSMUSG00000110044.2	ENSMUSG00000110044.2-I	Gm45434
ENSMUSG00000110048.2	ENSMUSG00000110048.2-I	Gm45433
ENSMUSG00000110188.2	ENSMUSG00000110188.2-I	Gm45432
ENSMUSG00000064325.5	ENSMUSG00000064325.5-I	Hhip
ENSMUSG00000109738.2	ENSMUSG00000109738.2-I	Gm33096
ENSMUSG00000082491.2	ENSMUSG00000082491.2-I	Gm5909
ENSMUSG00000109593.2	ENSMUSG00000109593.2-I	Gm45431
ENSMUSG00000086912.4	ENSMUSG00000086912.4-I	4930505O20Rik
ENSMUSG00000031715.15	ENSMUSG00000031715.15-I	Smarca5
ENSMUSG00000110142.2	ENSMUSG00000110142.2-I	Gm45872
ENSMUSG00000031714.10	ENSMUSG00000031714.10-I	Gab1
ENSMUSG00000098001.2	ENSMUSG00000098001.2-I	Gm27048
ENSMUSG00000038250.10	ENSMUSG00000038250.10-I	Usp38
ENSMUSG00000094615.3	ENSMUSG00000094615.3-I	Gm4899
ENSMUSG00000109928.2	ENSMUSG00000109928.2-I	Gm45539
ENSMUSG00000097949.2	ENSMUSG00000097949.2-I	Gm5354
ENSMUSG00000090732.2	ENSMUSG00000090732.2-I	4930579O11Rik
ENSMUSG00000090584.2	ENSMUSG00000090584.2-I	Gm17169
ENSMUSG00000089147.3	ENSMUSG00000089147.3-I	Gm25267
ENSMUSG00000110045.2	ENSMUSG00000110045.2-I	Gm38590
ENSMUSG00000118691.1	ENSMUSG00000118691.1-I	AC121136.1
ENSMUSG00000031712.11	ENSMUSG00000031712.11-I	Il15
ENSMUSG00000031711.8	ENSMUSG00000031711.8-I	Zfp330
ENSMUSG00000109643.2	ENSMUSG00000109643.2-I	Gm31545
ENSMUSG00000109876.2	ENSMUSG00000109876.2-I	Gm45449
ENSMUSG00000074228.4	ENSMUSG00000074228.4-I	Gm10645
ENSMUSG00000035151.13	ENSMUSG00000035151.13-I	Elmod2
ENSMUSG00000063253.12	ENSMUSG00000063253.12-I	Scoc
ENSMUSG00000110617.2	ENSMUSG00000110617.2-I	Gm5910
ENSMUSG00000110448.2	ENSMUSG00000110448.2-I	Gm33242
ENSMUSG00000031708.18	ENSMUSG00000031708.18-I	Tecr
ENSMUSG00000110471.2	ENSMUSG00000110471.2-I	Gm45823
ENSMUSG00000057672.17	ENSMUSG00000057672.17-I	Pkn1
ENSMUSG00000002885.15	ENSMUSG00000002885.15-I	Adgre5
ENSMUSG00000098465.3	ENSMUSG00000098465.3-I	Mir1668
ENSMUSG00000074219.4	ENSMUSG00000074219.4-I	Gm10644
ENSMUSG00000074217.9	ENSMUSG00000074217.9-I	Misp3
ENSMUSG00000080665.3	ENSMUSG00000080665.3-I	Mir1199
ENSMUSG00000005465.10	ENSMUSG00000005465.10-I	Il27ra
ENSMUSG00000045232.5	ENSMUSG00000045232.5-I	Rln3
ENSMUSG00000074215.3	ENSMUSG00000074215.3-I	Gm10643
ENSMUSG00000056753.4	ENSMUSG00000056753.4-I	C330011M18Rik
ENSMUSG00000037103.9	ENSMUSG00000037103.9-I	Dcaf15
ENSMUSG00000036686.17	ENSMUSG00000036686.17-I	Cc2d1a
ENSMUSG00000056155.7	ENSMUSG00000056155.7-I	Nanos3
ENSMUSG00000076338.3	ENSMUSG00000076338.3-I	Mir181d
ENSMUSG00000065483.4	ENSMUSG00000065483.4-I	Mir181c
ENSMUSG00000097120.2	ENSMUSG00000097120.2-I	Gm26887
ENSMUSG00000105458.3	ENSMUSG00000105458.3-I	Mir3074-2
ENSMUSG00000035671.7	ENSMUSG00000035671.7-I	Zswim4
ENSMUSG00000019362.9	ENSMUSG00000019362.9-I	D8Ertd738e
ENSMUSG00000004996.10	ENSMUSG00000004996.10-I	Mri1
ENSMUSG00000004994.13	ENSMUSG00000004994.13-I	Ccdc130
ENSMUSG00000109653.2	ENSMUSG00000109653.2-I	Gm45608
ENSMUSG00000064392.3	ENSMUSG00000064392.3-I	Gm23626
ENSMUSG00000086067.2	ENSMUSG00000086067.2-I	Gm16183
ENSMUSG00000053560.6	ENSMUSG00000053560.6-I	Ier2
ENSMUSG00000001910.6	ENSMUSG00000001910.6-I	Nacc1
ENSMUSG00000001911.17	ENSMUSG00000001911.17-I	Nfix
ENSMUSG00000053226.8	ENSMUSG00000053226.8-I	Dand5
ENSMUSG00000003813.16	ENSMUSG00000003813.16-I	Rad23a
ENSMUSG00000003814.9	ENSMUSG00000003814.9-I	Calr
ENSMUSG00000003809.15	ENSMUSG00000003809.15-I	Gcdh
ENSMUSG00000053693.17	ENSMUSG00000053693.17-I	Mast1
ENSMUSG00000052926.17	ENSMUSG00000052926.17-I	Rnaseh2a
ENSMUSG00000111184.2	ENSMUSG00000111184.2-I	Gm49661
ENSMUSG00000052837.8	ENSMUSG00000052837.8-I	Junb
ENSMUSG00000052819.7	ENSMUSG00000052819.7-I	Best2
ENSMUSG00000052456.10	ENSMUSG00000052456.10-I	Get3
ENSMUSG00000087026.8	ENSMUSG00000087026.8-I	A230103J11Rik
ENSMUSG00000095845.4	ENSMUSG00000095845.4-I	Gm5741
ENSMUSG00000005150.17	ENSMUSG00000005150.17-I	Wdr83
ENSMUSG00000074194.5	ENSMUSG00000074194.5-I	Zfp791
ENSMUSG00000110386.2	ENSMUSG00000110386.2-I	Gm42031
ENSMUSG00000031696.10	ENSMUSG00000031696.10-I	Vps35
ENSMUSG00000031698.15	ENSMUSG00000031698.15-I	Mylk3
ENSMUSG00000036934.10	ENSMUSG00000036934.10-I	4921524J17Rik
ENSMUSG00000109790.2	ENSMUSG00000109790.2-I	Gm45594
ENSMUSG00000031701.7	ENSMUSG00000031701.7-I	Dnaja2
ENSMUSG00000036902.12	ENSMUSG00000036902.12-I	Neto2
ENSMUSG00000031703.9	ENSMUSG00000031703.9-I	Itfg1
ENSMUSG00000090043.2	ENSMUSG00000090043.2-I	Gm16167
ENSMUSG00000036872.17	ENSMUSG00000036872.17-I	Abcc12
ENSMUSG00000082484.2	ENSMUSG00000082484.2-I	Gm16177
ENSMUSG00000064624.3	ENSMUSG00000064624.3-I	Gm22305
ENSMUSG00000036840.6	ENSMUSG00000036840.6-I	Siah1a
ENSMUSG00000031652.12	ENSMUSG00000031652.12-I	N4bp1
ENSMUSG00000099162.2	ENSMUSG00000099162.2-I	Gm27168
ENSMUSG00000088261.3	ENSMUSG00000088261.3-I	Gm24781
ENSMUSG00000110349.2	ENSMUSG00000110349.2-I	Gm18602
ENSMUSG00000099207.8	ENSMUSG00000099207.8-I	Gm10637
ENSMUSG00000098768.2	ENSMUSG00000098768.2-I	Gm27207
ENSMUSG00000098391.3	ENSMUSG00000098391.3-I	Gm27208
ENSMUSG00000031654.17	ENSMUSG00000031654.17-I	Cbln1
ENSMUSG00000097992.2	ENSMUSG00000097992.2-I	Gm27016
ENSMUSG00000098086.2	ENSMUSG00000098086.2-I	1700120C18Rik
ENSMUSG00000045333.16	ENSMUSG00000045333.16-I	Zfp423
ENSMUSG00000110719.2	ENSMUSG00000110719.2-I	Gm2716
ENSMUSG00000055968.2	ENSMUSG00000055968.2-I	Gm9988
ENSMUSG00000031660.14	ENSMUSG00000031660.14-I	Brd7
ENSMUSG00000031662.9	ENSMUSG00000031662.9-I	Snx20
ENSMUSG00000109970.2	ENSMUSG00000109970.2-I	Gm17995
ENSMUSG00000110299.2	ENSMUSG00000110299.2-I	Gm17910
ENSMUSG00000109778.2	ENSMUSG00000109778.2-I	Gm45504
ENSMUSG00000031665.8	ENSMUSG00000031665.8-I	Sall1
ENSMUSG00000094790.3	ENSMUSG00000094790.3-I	Gm6625
ENSMUSG00000069962.4	ENSMUSG00000069962.4-I	Gm5356
ENSMUSG00000119458.1	ENSMUSG00000119458.1-I	AC100893.1
ENSMUSG00000088883.3	ENSMUSG00000088883.3-I	Gm24212
ENSMUSG00000043668.14	ENSMUSG00000043668.14-I	Tox3
ENSMUSG00000109672.2	ENSMUSG00000109672.2-I	Gm45639
ENSMUSG00000109726.2	ENSMUSG00000109726.2-I	Gm45638
ENSMUSG00000109870.2	ENSMUSG00000109870.2-I	Gm35850
ENSMUSG00000110212.2	ENSMUSG00000110212.2-I	Gm35963
ENSMUSG00000110332.2	ENSMUSG00000110332.2-I	Gm19935
ENSMUSG00000110166.2	ENSMUSG00000110166.2-I	Gm45641
ENSMUSG00000074171.3	ENSMUSG00000074171.3-I	Gm6658
ENSMUSG00000089179.3	ENSMUSG00000089179.3-I	Gm22428
ENSMUSG00000031667.17	ENSMUSG00000031667.17-I	Aktip
ENSMUSG00000109727.2	ENSMUSG00000109727.2-I	Gm45464
ENSMUSG00000033282.15	ENSMUSG00000033282.15-I	Rpgrip1l
ENSMUSG00000109828.2	ENSMUSG00000109828.2-I	Gm45662
ENSMUSG00000109956.2	ENSMUSG00000109956.2-I	Gm45428
ENSMUSG00000110233.2	ENSMUSG00000110233.2-I	Gm45427
ENSMUSG00000110138.2	ENSMUSG00000110138.2-I	4831440D22Rik
ENSMUSG00000109709.2	ENSMUSG00000109709.2-I	Gm45290
ENSMUSG00000090778.2	ENSMUSG00000090778.2-I	Gm3235
ENSMUSG00000110302.2	ENSMUSG00000110302.2-I	Gm45295
ENSMUSG00000110371.2	ENSMUSG00000110371.2-I	Gm9619
ENSMUSG00000110216.2	ENSMUSG00000110216.2-I	Gm36325
ENSMUSG00000110304.2	ENSMUSG00000110304.2-I	Gm36380
ENSMUSG00000031734.14	ENSMUSG00000031734.14-I	Irx3
ENSMUSG00000099812.2	ENSMUSG00000099812.2-I	Gm28515
ENSMUSG00000109696.2	ENSMUSG00000109696.2-I	Gm36670
ENSMUSG00000110380.2	ENSMUSG00000110380.2-I	Gm45332
ENSMUSG00000031736.12	ENSMUSG00000031736.12-I	Crnde
ENSMUSG00000095651.2	ENSMUSG00000095651.2-I	Gm21817
ENSMUSG00000110023.2	ENSMUSG00000110023.2-I	Gm45505
ENSMUSG00000078967.6	ENSMUSG00000078967.6-I	Gapdh-ps16
ENSMUSG00000109669.2	ENSMUSG00000109669.2-I	Gm45472
ENSMUSG00000071047.6	ENSMUSG00000071047.6-I	Ces1a
ENSMUSG00000078964.3	ENSMUSG00000078964.3-I	Ces1b
ENSMUSG00000057400.15	ENSMUSG00000057400.15-I	Ces1c
ENSMUSG00000110714.2	ENSMUSG00000110714.2-I	Gm45910
ENSMUSG00000056973.7	ENSMUSG00000056973.7-I	Ces1d
ENSMUSG00000110496.2	ENSMUSG00000110496.2-I	Gm45909
ENSMUSG00000061959.14	ENSMUSG00000061959.14-I	Ces1e
ENSMUSG00000110659.2	ENSMUSG00000110659.2-I	Gm45727
ENSMUSG00000031725.9	ENSMUSG00000031725.9-I	Ces1f
ENSMUSG00000057074.7	ENSMUSG00000057074.7-I	Ces1g
ENSMUSG00000074156.7	ENSMUSG00000074156.7-I	Ces1h
ENSMUSG00000110670.2	ENSMUSG00000110670.2-I	Gm30132
ENSMUSG00000110695.2	ENSMUSG00000110695.2-I	Gm45766
ENSMUSG00000118579.2	ENSMUSG00000118579.2-I	Gm53022
ENSMUSG00000058019.14	ENSMUSG00000058019.14-I	Ces5a
ENSMUSG00000110534.2	ENSMUSG00000110534.2-I	Gm45708
ENSMUSG00000110559.2	ENSMUSG00000110559.2-I	Gm26843
ENSMUSG00000110713.2	ENSMUSG00000110713.2-I	Gm30606
ENSMUSG00000110672.2	ENSMUSG00000110672.2-I	Gm45786
ENSMUSG00000097520.3	ENSMUSG00000097520.3-I	4930488L21Rik
ENSMUSG00000031751.15	ENSMUSG00000031751.15-I	Amfr
ENSMUSG00000031754.11	ENSMUSG00000031754.11-I	Nudt21
ENSMUSG00000031755.7	ENSMUSG00000031755.7-I	Bbs2
